dbn,name,primary_address,city,zip,latitude,longitude
84M433,Renaissance Charter High School for Innovation,410 EAST 100 STREET,MANHATTAN,10029,40.7850131,-73.942073
84M478,Inwood Academy for Leadership Charter School,93 NAGLE AVENUE,MANHATTAN,10040,40.8601744,-73.9277953
84M481,Democracy Prep Harlem Charter School,207 WEST 133RD STREET,MANHATTAN,10030,40.8144119,-73.9451221
84M482,Success Academy Charter School - Harlem 5,301 WEST 140 STREET,MANHATTAN,10030,40.8199748,-73.9444992
84M483,New York French American Charter School,311 WEST 120TH STREET,MANHATTAN,10027,40.807538,-73.95423
84M518,East Harlem Scholars Academy Charter School,1573 MADISON AVENUE,MANHATTAN,10029,40.7936899,-73.9491583
84M522,Broome Street Academy Charter School,121 AVENUE OF THE AMERICAS,MANHATTAN,10013,40.7240603,-74.0051128
84M523,Success Academy Charter School - Upper West,145 WEST 84 STREET,MANHATTAN,10024,40.785992,-73.9743724
84M524,Innovate Manhattan Charter School,38 DELANCEY STREET,MANHATTAN,10002,40.7199351,-73.9916562
84M702,Sisulu-Walker Charter School of Harlem,125 WEST 115 STREET,MANHATTAN,10026,40.8018905,-73.9514042
84M704,Harbor Science and Arts Charter School,132 EAST 111 STREET,MANHATTAN,10029,40.7954902,-73.9443784
84M705,Amber Charter School,220 EAST 106 STREET,MANHATTAN,10029,40.7909646,-73.9438528
84M707,John V. Lindsay Wildcat Academy Charter School,17 BATTERY PLACE,MANHATTAN,10004,40.7052431,-74.0162647
84M708,Harlem Prep Charter School,240 EAST 123 STREET,MANHATTAN,10035,40.801377,-73.9350819
84M709,Harlem Village Academy Charter School,244 WEST 144 STREET,MANHATTAN,10030,40.8212634,-73.9407418
84M726,KIPP STAR College Prep Charter School,433 WEST 123 STREET,MANHATTAN,10027,40.8108537,-73.9563386
84M861,Future Leaders Institute Charter School,134 WEST 122 STREET,MANHATTAN,10027,40.8064246,-73.9482857
84Q083,Central Queens Academy Charter School,55-30 JUNCTION BOULEVARD,QUEENS,11373,40.737298,-73.866416
84Q170,Peninsula Preparatory Academy Charter School,611 BEACH 19 STREET,QUEENS,11691,40.6006176,-73.7520571
84Q298,Middle Village Prep Charter School,68-02 METROPOLITAN AVENUE,QUEENS,11379,40.710932,-73.888259
84Q304,VOICE Charter School of New York,36-24 12TH STREET,QUEENS,11106,40.7603966,-73.9397129
84Q321,Growing Up Green Charter School,39-37 28th Street,Long Island City,11101,40.7527305,-73.9361194
84Q340,Challenge Preparatory Charter School,710 HARTMAN LANE,QUEENS,11691,40.599834,-73.7639407
84Q341,Riverton Street Charter School,118-34 RIVERTON STREET,QUEENS,11412,40.6893791,-73.7630381
84Q342,Rochdale Early Advantage Charter School,122-05 SMITH STREET,QUEENS,11434,40.679723,-73.7782019
84Q359,Academy of the City Charter School,31-29 60 STREET,QUEENS,11377,40.7572102,-73.9025153
84Q704,Merrick Academy - Queens Public Charter School,136-25 218 STREET,QUEENS,11413,40.6765479,-73.7531617
84Q705,Renaissance Charter School,35-59 81ST STREET,QUEENS,11372,40.751907,-73.8856316
84Q706,Our World Neighborhood Charter School,36-12 35 AVENUE,QUEENS,11106,40.7557784,-73.9241441
84R067,John W. Lavelle Preparatory Charter School,1 TELEPORT DRIVE,STATEN IS,10311,40.605841,-74.178823
84R071,Staten Island Community Charter School,309 ST PAUL'S AVENUE,STATEN ISLAND,10304,40.630234,-74.081022
84R073,New World Preparatory Charter School,26 SHARPE AVENUE,STATEN ISLAND,10302,40.6396173,-74.1367434
84X124,ChildrenÕs Aid College Prep Charter School,1919 PROSPECT AVENUE,BRONX,10457,40.8434011,-73.8898784
84X133,Icahn Charter School 6,1701 FULTON AVENUE,BRONX,10457,40.8421053,-73.8974699
84X165,Grand Concourse Charter School,116-118 EAST 169 STREET,BRONX,10456,40.8368265,-73.9175206
84X177,Mott Hall Charter School,1260 FRANKLIN AVENUE,BRONX,10456,40.8308718,-73.9018842
84X185,Bronx Lighthouse Charter School,1001 INTERVALE AVENUE,BRONX,10459,40.823187,-73.897385
84X200,ROADS Charter School II,1010 REV. J. A. POLITE AVENUE,BRONX,10459,40.823101,-73.898273
84X202,New Visions Charter High School for Advanced Math and Science II,900 TINTON AVENUE,BRONX,10456,40.8218507,-73.9028489
84X208,New Visions Charter High School for the Humanities II,455 SOUTHERN BLVD,BRONX,10455,40.8104623,-73.906773
84X233,Family Life Academy Charter School II,296 EAST 140 STREET,BRONX,10454,40.8115023,-73.9250828
84X255,Bronx Charter School for Excellence,1960 BENEDICT AVENUE,BRONX,10462,40.834019,-73.858526
84X256,Heketi Community Charter School,423 East 138th Street,Bronx,10454,40.8088143,-73.9219851
84X258,Tech International Charter School,3120 Corlear Avenue,Bronx,10463,40.8808362,-73.9070856
84X309,South Bronx Charter School for International Cultures and the Arts,383 EAST 139 STREET,BRONX,10454,40.810318,-73.922949
84X345,Hyde Leadership Charter School,730 BRYANT AVENUE,BRONX,10474,40.8155695,-73.8855307
84X346,South Bronx Classical Charter School,977 FOX STREET,BRONX,10459,40.8223711,-73.89386
84X347,International Leadership Charter High School,2900 EXTERIOR STREET,BRONX,10463,40.8764368,-73.9057361
84X362,Icahn Charter School 7,1535 STORY AVENUE,BRONX,10473,40.822513,-73.877255
84X364,South Bronx Classical Charter School II,333 EAST 135 STREET,BRONX,10454,40.808126,-73.925479
84X378,Icahn Charter School 2,1640 BRONXDALE AVE,BRONX,10462,40.8445336,-73.8580593
84X380,Success Academy Charter School - Bronx 3,968 CAULDWELL AVENUE,BRONX,10456,40.8248223,-73.9062021
84X387,Brilla College Prep Charter School,413 EAST 144 STREET,BRONX,10454,40.8128,-73.9193
84X389,Bronx Global Learning Institute for Girls Charter School,750 CONCOURSE VILLAGE WEST,BRONX,10451,40.823043,-73.9226719
84X393,University Prep Charter High School,600 SAINT ANN'S AVENUE,BRONX,10455,40.8145265,-73.9123068
84X394,Mott Haven Academy Charter School,170 BROWN PLACE,BRONX,10454,40.806302,-73.920873
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",838 BROOK AVENUE,BRONX,10451,40.8218558,-73.9106357
84X398,Bronx Community Charter School,3170 WEBSTER AVENUE,BRONX,10467,40.8726774,-73.8748248
84X407,Bronx Charter School for Children,388 WILLIS AVENUE,BRONX,10454,40.812627,-73.919908
84X419,Bronx Academy of Promise Charter School,1349 INWOOD AVENUE,BRONX,10452,40.8395,-73.920032
84X422,Icahn Charter School 3,1500 PELHAM PARKWAY SOUTH,BRONX,10461,40.8571182,-73.8434667
84X461,Metropolitan Lighthouse Charter School,500 COURTLAND AVENUE,BRONX,10451,40.8153738,-73.9200493
84X482,Dr. Richard Izquierdo Health and Science Charter School,800 HOME STREET,BRONX,10456,40.8271204,-73.9008891
84X487,Girls Preparatory Charter School of the Bronx,681 KELLY STREET,BRONX,10455,40.8156753,-73.9016604
84X488,The Equality Charter School,4140 HUTCHINSON RIVER PKWAY EA,BRONX,10475,40.87347,-73.8272029
84X491,Academic Leadership Charter School,677 EAST 141 STREET,BRONX,10454,40.8077521,-73.9127794
84X493,Success Academy Charter School - Bronx 1,339 MORRIS AVENUE,BRONX,10451,40.81366,-73.925999
84X494,Success Academy Charter School - Bronx 2,450 SAINT PAUL'S PLACE,BRONX,10456,40.8361696,-73.9049013
84X496,Icahn Charter School 4,1500 PELHAM PARKWAY SOUTH,BRONX,10461,40.8571182,-73.8434667
84X538,Icahn Charter School 5,1500 PELHAM PARKWAY SOUTH,BRONX,10461,40.8571182,-73.8434667
84X539,New Visions Charter High School for Advanced Math and Science,99 TERRACE VIEW AVENUE,BRONX,10463,40.8771416,-73.9126839
84X553,New Visions Charter High School for the Humanities,99 TERRACE VIEW AVENUE,BRONX,10463,40.8771416,-73.9126839
84X554,New York City Montessori Charter School,423 East 138th Street,Bronx,10454,40.8088143,-73.9219851
84X703,Bronx Preparatory Charter School,3872 THIRD AVENUE,BRONX,10457,40.8390709,-73.900118
84X704,KIPP Academy Charter School,250 EAST 156 STREET,BRONX,10451,40.8230735,-73.9213427
84X705,Family Life Academy Charter School,14 WEST 170 STREET,BRONX,10452,40.8403592,-73.9187375
84X706,Harriet Tubman Charter School,3565 THIRD AVENUE,BRONX,10456,40.832316,-73.905749
84X717,Icahn Charter School,1506-30 BROOK AVENUE,BRONX,10457,40.8383816,-73.9050435
84X718,Bronx Charter School for Better Learning,3740 BAYCHESTER AVENUE,BRONX,10466,40.884355,-73.839263
84X730,Bronx Charter School for the Arts,950 LONGFELLOW AVENUE,BRONX,10474,40.821798,-73.886463
